country,year,sex,age,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($)
Paraguay,2011,male,55-74 years,18,300442,5.99,"25,099,681,461",4474
Paraguay,2011,female,15-24 years,32,637360,5.02,"25,099,681,461",4474
Paraguay,2011,female,25-34 years,18,499220,3.61,"25,099,681,461",4474
Paraguay,2011,female,35-54 years,14,601068,2.33,"25,099,681,461",4474
Paraguay,2011,female,55-74 years,6,296138,2.03,"25,099,681,461",4474
Paraguay,2011,male,5-14 years,7,685194,1.02,"25,099,681,461",4474
Paraguay,2011,female,5-14 years,6,659621,0.91,"25,099,681,461",4474
Paraguay,2011,female,75+ years,0,71811,0,"25,099,681,461",4474
Paraguay,2012,male,75+ years,7,59901,11.69,"24,595,319,574",4319
Paraguay,2012,male,15-24 years,62,667289,9.29,"24,595,319,574",4319
Paraguay,2012,male,25-34 years,41,535053,7.66,"24,595,319,574",4319
Paraguay,2012,male,35-54 years,47,634551,7.41,"24,595,319,574",4319
Paraguay,2012,male,55-74 years,20,310836,6.43,"24,595,319,574",4319
Paraguay,2012,female,15-24 years,41,643043,6.38,"24,595,319,574",4319
Paraguay,2012,female,75+ years,3,74473,4.03,"24,595,319,574",4319
Paraguay,2012,female,25-34 years,17,514812,3.3,"24,595,319,574",4319
Paraguay,2012,female,55-74 years,8,306185,2.61,"24,595,319,574",4319
Paraguay,2012,female,35-54 years,12,612639,1.96,"24,595,319,574",4319
Paraguay,2012,male,5-14 years,10,681050,1.47,"24,595,319,574",4319
Paraguay,2012,female,5-14 years,7,655451,1.07,"24,595,319,574",4319
Paraguay,2013,male,75+ years,11,62499,17.6,"28,965,906,502",5006
Paraguay,2013,male,15-24 years,88,673551,13.07,"28,965,906,502",5006
Paraguay,2013,male,25-34 years,60,550647,10.9,"28,965,906,502",5006
Paraguay,2013,male,55-74 years,34,321545,10.57,"28,965,906,502",5006
Paraguay,2013,male,35-54 years,46,648452,7.09,"28,965,906,502",5006
Paraguay,2013,female,15-24 years,34,648644,5.24,"28,965,906,502",5006
Paraguay,2013,female,75+ years,2,77315,2.59,"28,965,906,502",5006
Paraguay,2013,female,35-54 years,14,625749,2.24,"28,965,906,502",5006
Paraguay,2013,female,5-14 years,14,652740,2.14,"28,965,906,502",5006
Paraguay,2013,female,25-34 years,8,530115,1.51,"28,965,906,502",5006
Paraguay,2013,female,55-74 years,4,316626,1.26,"28,965,906,502",5006
Paraguay,2013,male,5-14 years,8,678324,1.18,"28,965,906,502",5006
Paraguay,2014,male,15-24 years,104,678400,15.33,"30,881,166,852",5254
Paraguay,2014,male,25-34 years,62,565080,10.97,"30,881,166,852",5254
Paraguay,2014,male,35-54 years,60,663506,9.04,"30,881,166,852",5254
Paraguay,2014,male,55-74 years,28,332478,8.42,"30,881,166,852",5254
Paraguay,2014,male,75+ years,5,65032,7.69,"30,881,166,852",5254
Paraguay,2014,female,15-24 years,40,652997,6.13,"30,881,166,852",5254
Paraguay,2014,female,35-54 years,27,639933,4.22,"30,881,166,852",5254
Paraguay,2014,female,25-34 years,20,544363,3.67,"30,881,166,852",5254
Paraguay,2014,female,55-74 years,11,327364,3.36,"30,881,166,852",5254
Paraguay,2014,female,5-14 years,12,651376,1.84,"30,881,166,852",5254
Paraguay,2014,male,5-14 years,10,676877,1.48,"30,881,166,852",5254
Paraguay,2014,female,75+ years,0,80188,0,"30,881,166,852",5254
Philippines,2006,male,75+ years,33,355935,9.27,"122,210,716,310",1599
Philippines,2006,male,25-34 years,369,6698883,5.51,"122,210,716,310",1599
Philippines,2006,male,55-74 years,162,2986225,5.42,"122,210,716,310",1599
Philippines,2006,male,15-24 years,400,8792762,4.55,"122,210,716,310",1599
Philippines,2006,male,35-54 years,387,8891788,4.35,"122,210,716,310",1599
Philippines,2006,female,15-24 years,146,8479381,1.72,"122,210,716,310",1599
Philippines,2006,female,75+ years,10,581896,1.72,"122,210,716,310",1599
Philippines,2006,female,25-34 years,91,6566402,1.39,"122,210,716,310",1599
Philippines,2006,female,55-74 years,39,3408683,1.14,"122,210,716,310",1599
Philippines,2006,female,35-54 years,88,8949537,0.98,"122,210,716,310",1599
Philippines,2006,male,5-14 years,35,10602914,0.33,"122,210,716,310",1599
Philippines,2006,female,5-14 years,28,10121349,0.28,"122,210,716,310",1599
Philippines,2007,male,75+ years,19,381376,4.98,"149,359,918,060",1915
Philippines,2007,male,15-24 years,430,8891042,4.84,"149,359,918,060",1915
Philippines,2007,male,25-34 years,304,6859752,4.43,"149,359,918,060",1915
Philippines,2007,male,35-54 years,387,9192285,4.21,"149,359,918,060",1915
Philippines,2007,male,55-74 years,131,3162355,4.14,"149,359,918,060",1915
Philippines,2007,female,15-24 years,158,8579154,1.84,"149,359,918,060",1915
Philippines,2007,female,25-34 years,89,6698777,1.33,"149,359,918,060",1915
Philippines,2007,female,55-74 years,43,3600369,1.19,"149,359,918,060",1915
Philippines,2007,female,35-54 years,98,9184426,1.07,"149,359,918,060",1915
Philippines,2007,female,75+ years,5,616190,0.81,"149,359,918,060",1915
Philippines,2007,male,5-14 years,21,10679730,0.2,"149,359,918,060",1915
Philippines,2007,female,5-14 years,13,10163198,0.13,"149,359,918,060",1915
Philippines,2008,male,75+ years,29,407854,7.11,"174,195,136,253",2188
Philippines,2008,male,25-34 years,370,7009909,5.28,"174,195,136,253",2188
Philippines,2008,male,15-24 years,441,9009351,4.89,"174,195,136,253",2188
Philippines,2008,male,55-74 years,144,3349085,4.3,"174,195,136,253",2188
Philippines,2008,male,35-54 years,403,9511269,4.24,"174,195,136,253",2188
Philippines,2008,female,15-24 years,171,8697827,1.97,"174,195,136,253",2188
Philippines,2008,female,75+ years,12,654125,1.83,"174,195,136,253",2188
Philippines,2008,female,25-34 years,81,6825356,1.19,"174,195,136,253",2188
Philippines,2008,female,35-54 years,92,9432654,0.98,"174,195,136,253",2188
Philippines,2008,female,55-74 years,31,3795762,0.82,"174,195,136,253",2188
Philippines,2008,male,5-14 years,24,10735591,0.22,"174,195,136,253",2188
Philippines,2008,female,5-14 years,22,10167105,0.22,"174,195,136,253",2188
Philippines,2009,male,75+ years,30,435025,6.9,"168,334,601,260",2073
Philippines,2009,male,25-34 years,383,7144648,5.36,"168,334,601,260",2073
Philippines,2009,male,15-24 years,475,9146246,5.19,"168,334,601,260",2073
Philippines,2009,male,55-74 years,171,3542917,4.83,"168,334,601,260",2073
Philippines,2009,male,35-54 years,468,9849908,4.75,"168,334,601,260",2073
Philippines,2009,female,15-24 years,232,8838722,2.62,"168,334,601,260",2073
Philippines,2009,female,25-34 years,101,6948096,1.45,"168,334,601,260",2073
Philippines,2009,female,55-74 years,56,3992044,1.4,"168,334,601,260",2073
Philippines,2009,female,35-54 years,114,9705410,1.17,"168,334,601,260",2073
Philippines,2009,female,75+ years,6,696919,0.86,"168,334,601,260",2073
Philippines,2009,male,5-14 years,22,10758565,0.2,"168,334,601,260",2073
Philippines,2009,female,5-14 years,16,10135355,0.16,"168,334,601,260",2073
Philippines,2010,male,75+ years,42,463487,9.06,"199,590,775,189",2412
Philippines,2010,male,25-34 years,400,7256791,5.51,"199,590,775,189",2412
Philippines,2010,male,15-24 years,503,9293357,5.41,"199,590,775,189",2412
Philippines,2010,male,55-74 years,180,3743523,4.81,"199,590,775,189",2412
Philippines,2010,male,35-54 years,469,10200672,4.6,"199,590,775,189",2412
Philippines,2010,female,15-24 years,218,8994318,2.42,"199,590,775,189",2412
Philippines,2010,female,25-34 years,101,7063242,1.43,"199,590,775,189",2412
Philippines,2010,female,75+ years,10,745830,1.34,"199,590,775,189",2412
Philippines,2010,female,35-54 years,107,10000163,1.07,"199,590,775,189",2412
Philippines,2010,female,55-74 years,34,4190559,0.81,"199,590,775,189",2412
Philippines,2010,male,5-14 years,35,10738646,0.33,"199,590,775,189",2412
Philippines,2010,female,5-14 years,17,10070404,0.17,"199,590,775,189",2412
Philippines,2011,male,75+ years,64,493450,12.97,"224,143,083,707",2662
Philippines,2011,male,25-34 years,470,7373201,6.37,"224,143,083,707",2662
Philippines,2011,male,55-74 years,227,3884001,5.84,"224,143,083,707",2662
Philippines,2011,male,15-24 years,541,9485777,5.7,"224,143,083,707",2662
Philippines,2011,male,35-54 years,533,10412504,5.12,"224,143,083,707",2662
Philippines,2011,female,15-24 years,221,9155053,2.41,"224,143,083,707",2662
Philippines,2011,female,75+ years,14,782366,1.79,"224,143,083,707",2662
Philippines,2011,female,25-34 years,120,7181904,1.67,"224,143,083,707",2662
Philippines,2011,female,35-54 years,147,10216808,1.44,"224,143,083,707",2662
Philippines,2011,female,55-74 years,39,4336188,0.9,"224,143,083,707",2662
Philippines,2011,male,5-14 years,44,10788943,0.41,"224,143,083,707",2662
Philippines,2011,female,5-14 years,29,10091572,0.29,"224,143,083,707",2662
Poland,2005,male,35-54 years,2348,5417528,43.34,"306,125,173,853",8417
Poland,2005,male,55-74 years,1171,3024737,38.71,"306,125,173,853",8417
Poland,2005,male,75+ years,220,680106,32.35,"306,125,173,853",8417
Poland,2005,male,25-34 years,743,2937845,25.29,"306,125,173,853",8417
Poland,2005,male,15-24 years,630,3179905,19.81,"306,125,173,853",8417
Poland,2005,female,55-74 years,278,3799523,7.32,"306,125,173,853",8417
Poland,2005,female,35-54 years,388,5514733,7.04,"306,125,173,853",8417
Poland,2005,female,75+ years,75,1406954,5.33,"306,125,173,853",8417
Poland,2005,female,25-34 years,88,2857672,3.08,"306,125,173,853",8417
Poland,2005,female,15-24 years,71,3056685,2.32,"306,125,173,853",8417
Poland,2005,male,5-14 years,26,2301105,1.13,"306,125,173,853",8417
Poland,2005,female,5-14 years,7,2194572,0.32,"306,125,173,853",8417
Poland,2006,male,35-54 years,2210,5362507,41.21,"344,748,646,558",9485
Poland,2006,male,55-74 years,1155,3107979,37.16,"344,748,646,558",9485
Poland,2006,male,75+ years,246,714857,34.41,"344,748,646,558",9485
Poland,2006,male,25-34 years,712,2996509,23.76,"344,748,646,558",9485
Poland,2006,male,15-24 years,593,3125615,18.97,"344,748,646,558",9485
Poland,2006,female,75+ years,106,1463753,7.24,"344,748,646,558",9485
Poland,2006,female,55-74 years,277,3883201,7.13,"344,748,646,558",9485
Poland,2006,female,35-54 years,302,5452440,5.54,"344,748,646,558",9485
Poland,2006,female,25-34 years,82,2917366,2.81,"344,748,646,558",9485
Poland,2006,female,15-24 years,78,3003407,2.6,"344,748,646,558",9485
Poland,2006,male,5-14 years,31,2211541,1.4,"344,748,646,558",9485
Poland,2006,female,5-14 years,13,2109057,0.62,"344,748,646,558",9485
Poland,2007,male,35-54 years,1865,5310215,35.12,"429,063,549,984",11816
Poland,2007,male,55-74 years,1123,3198917,35.11,"429,063,549,984",11816
Poland,2007,male,75+ years,237,745405,31.79,"429,063,549,984",11816
Poland,2007,male,25-34 years,648,3053025,21.22,"429,063,549,984",11816
Poland,2007,male,15-24 years,580,3053708,18.99,"429,063,549,984",11816
Poland,2007,female,55-74 years,269,3977336,6.76,"429,063,549,984",11816
Poland,2007,female,35-54 years,304,5391795,5.64,"429,063,549,984",11816
Poland,2007,female,75+ years,83,1515131,5.48,"429,063,549,984",11816
Poland,2007,female,15-24 years,73,2937109,2.49,"429,063,549,984",11816
Poland,2007,female,25-34 years,71,2973164,2.39,"429,063,549,984",11816
Poland,2007,male,5-14 years,19,2127356,0.89,"429,063,549,984",11816
Poland,2007,female,5-14 years,12,2027682,0.59,"429,063,549,984",11816
Poland,2008,male,35-54 years,2057,5265522,39.07,"533,815,789,474",14721
Poland,2008,male,55-74 years,1219,3294702,37,"533,815,789,474",14721
Poland,2008,male,75+ years,260,769360,33.79,"533,815,789,474",14721
Poland,2008,male,25-34 years,735,3115490,23.59,"533,815,789,474",14721
Poland,2008,male,15-24 years,579,2956692,19.58,"533,815,789,474",14721
Poland,2008,female,55-74 years,264,4077603,6.47,"533,815,789,474",14721
Poland,2008,female,75+ years,86,1555874,5.53,"533,815,789,474",14721
Poland,2008,female,35-54 years,294,5338758,5.51,"533,815,789,474",14721
Poland,2008,female,15-24 years,86,2845069,3.02,"533,815,789,474",14721
Poland,2008,female,25-34 years,74,3034314,2.44,"533,815,789,474",14721
Poland,2008,male,5-14 years,20,2053982,0.97,"533,815,789,474",14721
Poland,2008,female,5-14 years,8,1955345,0.41,"533,815,789,474",14721
Poland,2009,male,35-54 years,2343,5232406,44.78,"439,796,160,379",12141
Poland,2009,male,55-74 years,1501,3393358,44.23,"439,796,160,379",12141
Poland,2009,male,75+ years,270,788583,34.24,"439,796,160,379",12141
Poland,2009,male,25-34 years,784,3173718,24.7,"439,796,160,379",12141
Poland,2009,male,15-24 years,608,2851473,21.32,"439,796,160,379",12141
Poland,2009,female,55-74 years,340,4182592,8.13,"439,796,160,379",12141
Poland,2009,female,35-54 years,342,5294575,6.46,"439,796,160,379",12141
Poland,2009,female,75+ years,94,1590245,5.91,"439,796,160,379",12141
Poland,2009,female,15-24 years,75,2740576,2.74,"439,796,160,379",12141
Poland,2009,female,25-34 years,82,3090294,2.65,"439,796,160,379",12141
Poland,2009,male,5-14 years,25,1992140,1.25,"439,796,160,379",12141
Poland,2009,female,5-14 years,13,1893442,0.69,"439,796,160,379",12141
Poland,2010,male,55-74 years,1621,3547737,45.69,"479,321,460,551",13304
Poland,2010,male,35-54 years,2277,5226127,43.57,"479,321,460,551",13304
Poland,2010,male,75+ years,256,811273,31.56,"479,321,460,551",13304
Poland,2010,male,25-34 years,806,3151996,25.57,"479,321,460,551",13304
Poland,2010,male,15-24 years,547,2706883,20.21,"479,321,460,551",13304
Poland,2010,female,55-74 years,313,4286710,7.3,"479,321,460,551",13304
Poland,2010,female,35-54 years,301,5221636,5.76,"479,321,460,551",13304
Poland,2010,female,75+ years,94,1637613,5.74,"479,321,460,551",13304
Poland,2010,female,25-34 years,77,3050097,2.52,"479,321,460,551",13304
Poland,2010,female,15-24 years,49,2596537,1.89,"479,321,460,551",13304
Poland,2010,male,5-14 years,10,1944345,0.51,"479,321,460,551",13304
Poland,2010,female,5-14 years,6,1846837,0.32,"479,321,460,551",13304
Poland,2011,male,55-74 years,1579,3655347,43.2,"528,832,185,770",14686
Poland,2011,male,35-54 years,2205,5201212,42.39,"528,832,185,770",14686
Poland,2011,male,75+ years,268,833306,32.16,"528,832,185,770",14686
Poland,2011,male,25-34 years,769,3156400,24.36,"528,832,185,770",14686
Poland,2011,male,15-24 years,515,2616051,19.69,"528,832,185,770",14686
Poland,2011,female,55-74 years,276,4392879,6.28,"528,832,185,770",14686
Poland,2011,female,35-54 years,275,5189683,5.3,"528,832,185,770",14686
Poland,2011,female,75+ years,83,1674929,4.96,"528,832,185,770",14686
Poland,2011,female,15-24 years,58,2507255,2.31,"528,832,185,770",14686
Poland,2011,female,25-34 years,64,3052661,2.1,"528,832,185,770",14686
Poland,2011,male,5-14 years,17,1912411,0.89,"528,832,185,770",14686
Poland,2011,female,5-14 years,4,1816103,0.22,"528,832,185,770",14686
Poland,2012,male,55-74 years,1708,3762189,45.4,"500,360,816,828",13894
Poland,2012,male,35-54 years,2182,5186397,42.07,"500,360,816,828",13894
Poland,2012,male,75+ years,290,854366,33.94,"500,360,816,828",13894
Poland,2012,male,25-34 years,857,3139373,27.3,"500,360,816,828",13894
Poland,2012,male,15-24 years,509,2533873,20.09,"500,360,816,828",13894
Poland,2012,female,55-74 years,312,4497710,6.94,"500,360,816,828",13894
Poland,2012,female,75+ years,103,1710969,6.02,"500,360,816,828",13894
Poland,2012,female,35-54 years,266,5166397,5.15,"500,360,816,828",13894
Poland,2012,female,15-24 years,59,2427848,2.43,"500,360,816,828",13894
Poland,2012,female,25-34 years,66,3034343,2.18,"500,360,816,828",13894
Poland,2012,male,5-14 years,12,1898168,0.63,"500,360,816,828",13894
Poland,2012,female,5-14 years,4,1801813,0.22,"500,360,816,828",13894
Poland,2013,male,55-74 years,1755,3866967,45.38,"524,234,322,597",14552
Poland,2013,male,35-54 years,2013,5168551,38.95,"524,234,322,597",14552
Poland,2013,male,75+ years,287,869774,33,"524,234,322,597",14552
Poland,2013,male,25-34 years,810,3124764,25.92,"524,234,322,597",14552
Poland,2013,male,15-24 years,497,2443545,20.34,"524,234,322,597",14552
Poland,2013,female,55-74 years,329,4603966,7.15,"524,234,322,597",14552
Poland,2013,female,35-54 years,281,5138869,5.47,"524,234,322,597",14552
Poland,2013,female,75+ years,88,1736478,5.07,"524,234,322,597",14552
Poland,2013,female,15-24 years,63,2339251,2.69,"524,234,322,597",14552
Poland,2013,female,25-34 years,72,3014277,2.39,"524,234,322,597",14552
Poland,2013,male,5-14 years,16,1906361,0.84,"524,234,322,597",14552
Poland,2013,female,5-14 years,7,1810891,0.39,"524,234,322,597",14552
Poland,2014,male,55-74 years,1606,3963821,40.52,"545,179,584,720",15119
Poland,2014,male,35-54 years,1949,5170670,37.69,"545,179,584,720",15119
Poland,2014,male,75+ years,268,888229,30.17,"545,179,584,720",15119
Poland,2014,male,25-34 years,764,3087300,24.75,"545,179,584,720",15119
Poland,2014,male,15-24 years,527,2357793,22.35,"545,179,584,720",15119
Poland,2014,female,55-74 years,314,4699033,6.68,"545,179,584,720",15119
Poland,2014,female,35-54 years,262,5129255,5.11,"545,179,584,720",15119
Poland,2014,female,75+ years,79,1768411,4.47,"545,179,584,720",15119
Poland,2014,female,15-24 years,71,2256197,3.15,"545,179,584,720",15119
Poland,2014,female,25-34 years,81,2975936,2.72,"545,179,584,720",15119
Poland,2014,male,5-14 years,9,1929147,0.47,"545,179,584,720",15119
Poland,2014,female,5-14 years,4,1833838,0.22,"545,179,584,720",15119
Poland,2015,male,55-74 years,1524,4043381,37.69,"477,355,617,456",13228
Poland,2015,male,35-54 years,1665,5194280,32.05,"477,355,617,456",13228
Poland,2015,male,75+ years,288,902310,31.92,"477,355,617,456",13228
Poland,2015,male,25-34 years,768,3043082,25.24,"477,355,617,456",13228
Poland,2015,male,15-24 years,440,2274111,19.35,"477,355,617,456",13228
Poland,2015,female,55-74 years,251,4778252,5.25,"477,355,617,456",13228
Poland,2015,female,35-54 years,256,5143247,4.98,"477,355,617,456",13228
Poland,2015,female,75+ years,77,1790695,4.3,"477,355,617,456",13228
Poland,2015,female,15-24 years,61,2176442,2.8,"477,355,617,456",13228
Poland,2015,female,25-34 years,71,2931931,2.42,"477,355,617,456",13228
Poland,2015,male,5-14 years,12,1953588,0.61,"477,355,617,456",13228
Poland,2015,female,5-14 years,7,1855256,0.38,"477,355,617,456",13228
Portugal,2007,male,75+ years,202,321263,62.88,"240,169,336,162",24003
Portugal,2007,male,55-74 years,245,1027686,23.84,"240,169,336,162",24003
Portugal,2007,male,35-54 years,207,1460075,14.18,"240,169,336,162",24003
Portugal,2007,female,75+ years,62,525914,11.79,"240,169,336,162",24003
Portugal,2007,male,25-34 years,71,786823,9.02,"240,169,336,162",24003
Portugal,2007,female,55-74 years,101,1211662,8.34,"240,169,336,162",24003
Portugal,2007,female,35-54 years,75,1535559,4.88,"240,169,336,162",24003
Portugal,2007,male,15-24 years,26,623691,4.17,"240,169,336,162",24003
Portugal,2007,female,25-34 years,18,799081,2.25,"240,169,336,162",24003
Portugal,2007,female,15-24 years,11,600807,1.83,"240,169,336,162",24003
Portugal,2007,female,5-14 years,2,541722,0.37,"240,169,336,162",24003
Portugal,2007,male,5-14 years,0,571430,0,"240,169,336,162",24003
